InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
2531,2011-04-03,564,UK,P3412,Electronics,2,181.23,362.46
2531,2011-04-03,564,UK,P2228,Books,1,18.07,18.07
2531,2011-04-03,564,UK,P9029,Books,3,40.36,121.08
2532,2011-06-03,565,UK,P5825,Books,-2,96.54,193.08
2533,2011-03-10,565,UK,P5394,Sports,3,82.65,247.95000000000002
2533,2011-03-10,565,UK,P4812,Sports,4,51.37,205.48
2533,2011-03-10,565,UK,P2696,Electronics,3,108.6,325.79999999999995
2533,2011-03-10,565,UK,P3935,Books,-5,94.01,470.05
2533,2011-03-10,565,UK,P7770,Clothing,1,41.01,41.01
2534,2011-06-23,565,UK,P5360,Electronics,1,96.39,96.39
2534,2011-06-23,565,UK,P2268,Clothing,4,60.68,242.72
2534,2011-06-23,565,UK,P2170,Electronics,4,249.04,996.16
2534,2011-06-23,565,UK,P1316,Books,4,10.34,41.36
2534,2011-06-23,565,UK,P4178,Clothing,1,31.43,31.43
2535,2011-05-04,566,UK,P4418,Electronics,3,176.19,528.5699999999999
2536,2011-03-25,566,UK,P5581,Books,2,87.57,175.14
2536,2011-03-25,566,UK,P2853,Books,5,52.94,264.7
2536,2011-03-25,566,UK,P8267,Books,2,99.51,199.02
2536,2011-03-25,566,UK,P1087,Books,2,71.13,142.26
2537,2011-06-24,566,UK,P6326,Sports,1,16.67,16.67
2537,2011-06-24,566,UK,P6731,Home,1,99.35,99.35
2538,2011-05-22,567,UK,P4684,Electronics,5,173.79,868.9499999999999
2538,2011-05-22,567,UK,P9081,Clothing,4,37.39,149.56
2538,2011-05-22,567,UK,P3622,Clothing,5,17.78,88.9
2539,2011-05-28,567,UK,P1782,Books,2,10.13,20.26
2540,2011-03-19,567,UK,P8052,Books,1,50.46,50.46
2540,2011-03-19,567,UK,P6425,Books,4,85.32,341.28
2540,2011-03-19,567,UK,P5976,Clothing,4,61.51,246.04
2540,2011-03-19,567,UK,P5338,Home,2,99.93,199.86
2540,2011-03-19,567,UK,P8416,Sports,5,35.82,179.1
2541,2011-05-28,568,UK,P9112,Home,1,35.24,35.24
2541,2011-05-28,568,UK,P1355,Home,4,24.38,97.52
2541,2011-05-28,568,UK,P2692,Clothing,1,24.77,24.77
2541,2011-05-28,568,UK,P3718,Sports,2,35.67,71.34
2542,2011-02-25,568,UK,P4902,Home,3,81.36,244.07999999999998
2543,2011-06-16,568,UK,P1566,Home,3,91.52,274.56
2544,2011-02-19,569,Spain,P3839,Home,2,20.16,40.32
2544,2011-02-19,569,Spain,P2101,Electronics,2,88.3,176.6
2545,2011-08-16,570,UK,P4706,Home,1,48.68,48.68
2545,2011-08-16,570,UK,P1547,Home,3,35.85,107.55000000000001
2545,2011-08-16,570,UK,P5666,Clothing,4,76.31,305.24
2546,2011-08-27,570,UK,P5023,Sports,2,50.81,101.62
2546,2011-08-27,570,UK,P5035,Clothing,2,99.04,198.08
2547,2011-06-16,571,UK,P9820,Electronics,-5,134.23,671.15
2547,2011-06-16,571,UK,P5414,Clothing,1,53.37,53.37
2548,2011-05-07,571,UK,P6461,Clothing,-5,55.28,276.4
2549,2011-07-30,571,UK,P3193,Home,5,38.43,192.15
2549,2011-07-30,571,UK,P9133,Electronics,1,207.2,207.2
2549,2011-07-30,571,UK,P8533,Books,-2,88.73,177.46
2549,2011-07-30,571,UK,P3622,Home,5,94.48,472.40000000000003
2550,2011-02-18,572,Germany,P5394,Clothing,5,45.86,229.3
2550,2011-02-18,572,Germany,P8342,Electronics,5,38.52,192.60000000000002
2550,2011-02-18,572,Germany,P2602,Home,5,52.06,260.3
2550,2011-02-18,572,Germany,P8312,Sports,2,35.7,71.4
2551,2011-03-06,572,Germany,P7566,Electronics,4,252.51,1010.04
2551,2011-03-06,572,Germany,P5490,Clothing,4,38.16,152.64
2552,2011-06-16,572,Germany,P7531,Clothing,5,18.82,94.1
2552,2011-06-16,572,Germany,P3324,Home,4,57.41,229.64
2552,2011-06-16,572,Germany,P8349,Electronics,5,76.13,380.65
2553,2011-07-11,572,Germany,P6167,Clothing,5,19.95,99.75
2553,2011-07-11,572,Germany,P3723,Clothing,-3,29.75,89.25
2553,2011-07-11,572,Germany,P4772,Electronics,1,155.55,155.55
2553,2011-07-11,572,Germany,P2541,Home,-3,48.99,146.97
2553,2011-07-11,572,Germany,P3286,Home,2,81.97,163.94
2554,2011-05-15,573,UK,P8948,Electronics,5,126.71,633.55
2554,2011-05-15,573,UK,P5275,Sports,4,79.66,318.64
2555,2011-06-27,573,UK,P5117,Clothing,3,14.69,44.07
2555,2011-06-27,573,UK,P9220,Clothing,2,11.15,22.3
2555,2011-06-27,573,UK,P5167,Sports,2,81.6,163.2
2555,2011-06-27,573,UK,P3954,Home,5,52.94,264.7
2555,2011-06-27,573,UK,P8915,Electronics,3,90.52,271.56
2556,2011-07-04,573,UK,P4248,Books,4,31.2,124.8
2557,2011-02-23,574,UK,P2560,Sports,5,93.93,469.65000000000003
2557,2011-02-23,574,UK,P3718,Home,5,87.36,436.8
2557,2011-02-23,574,UK,P5748,Home,4,73.88,295.52
2557,2011-02-23,574,UK,P9515,Books,-3,53.4,160.2
2557,2011-02-23,574,UK,P6886,Home,5,56.83,284.15
2558,2011-06-20,575,France,P6253,Sports,2,97.77,195.54
2558,2011-06-20,575,France,P3816,Books,4,96.92,387.68
2559,2011-05-14,576,Netherlands,P3757,Books,4,29.22,116.88
2559,2011-05-14,576,Netherlands,P6224,Home,3,70.85,212.54999999999998
2559,2011-05-14,576,Netherlands,P7419,Home,1,46.45,46.45
2560,2011-02-16,576,Netherlands,P6740,Clothing,2,93.84,187.68
2560,2011-02-16,576,Netherlands,P6778,Electronics,1,18.01,18.01
2560,2011-02-16,576,Netherlands,P5913,Books,2,56.04,112.08
2560,2011-02-16,576,Netherlands,P4091,Books,2,92.67,185.34
2560,2011-02-16,576,Netherlands,P1208,Sports,3,91.37,274.11
2561,2011-01-27,576,Netherlands,P2428,Clothing,2,24.09,48.18
2561,2011-01-27,576,Netherlands,P1187,Home,5,43.0,215.0
2562,2011-08-10,577,UK,P8264,Books,2,65.72,131.44
2562,2011-08-10,577,UK,P1004,Electronics,2,96.08,192.16
2562,2011-08-10,577,UK,P1862,Home,3,97.12,291.36
2562,2011-08-10,577,UK,P4032,Sports,3,92.33,276.99
2563,2011-03-13,577,UK,P4794,Home,-1,25.03,25.03
2563,2011-03-13,577,UK,P2382,Sports,-1,20.9,20.9
2563,2011-03-13,577,UK,P4289,Sports,2,17.69,35.38
2563,2011-03-13,577,UK,P3626,Sports,5,91.85,459.25
2564,2011-05-11,577,UK,P4640,Electronics,1,102.76,102.76
2564,2011-05-11,577,UK,P7879,Books,1,47.47,47.47
2564,2011-05-11,577,UK,P8960,Electronics,5,152.53,762.65
2564,2011-05-11,577,UK,P7557,Electronics,3,181.81,545.4300000000001
2565,2011-07-19,578,Spain,P3126,Electronics,4,109.22,436.88
2565,2011-07-19,578,Spain,P9613,Books,3,93.83,281.49
2565,2011-07-19,578,Spain,P6334,Home,-1,91.76,91.76
2565,2011-07-19,578,Spain,P5446,Clothing,4,80.32,321.28
2566,2011-05-27,579,UK,P4247,Clothing,1,39.43,39.43
2566,2011-05-27,579,UK,P5243,Books,-1,66.52,66.52
2567,2011-04-21,579,UK,P2624,Home,2,34.77,69.54
2567,2011-04-21,579,UK,P5713,Books,3,91.86,275.58
2567,2011-04-21,579,UK,P8600,Electronics,2,188.61,377.22
2567,2011-04-21,579,UK,P8808,Books,4,16.47,65.88
2568,2011-05-26,579,UK,P5789,Books,2,91.81,183.62
2569,2011-04-18,580,UK,P2639,Books,3,57.91,173.73
2570,2011-06-16,580,UK,P9100,Books,1,37.3,37.3
2570,2011-06-16,580,UK,P3825,Sports,5,45.36,226.8
2570,2011-06-16,580,UK,P3763,Home,-2,26.17,52.34
2570,2011-06-16,580,UK,P6040,Home,5,62.03,310.15
2570,2011-06-16,580,UK,P9129,Home,-3,96.22,288.65999999999997
2571,2011-04-30,581,UK,P8350,Sports,4,65.8,263.2
2571,2011-04-30,581,UK,P5807,Sports,1,40.62,40.62
2572,2011-05-28,581,UK,P3241,Clothing,4,87.03,348.12
2572,2011-05-28,581,UK,P5601,Books,5,49.12,245.6
2572,2011-05-28,581,UK,P8108,Books,2,27.36,54.72
2573,2011-03-20,581,UK,P4721,Electronics,1,102.27,102.27
2574,2011-04-25,582,Netherlands,P7403,Books,3,38.95,116.85000000000001
2574,2011-04-25,582,Netherlands,P1262,Home,2,51.89,103.78
2574,2011-04-25,582,Netherlands,P8814,Electronics,5,248.92,1244.6
2575,2011-06-14,582,Netherlands,P9007,Home,-4,93.86,375.44
2576,2011-07-13,582,Netherlands,P9277,Electronics,3,105.34,316.02
2576,2011-07-13,582,Netherlands,P8488,Sports,3,42.24,126.72
2576,2011-07-13,582,Netherlands,P2349,Electronics,4,94.13,376.52
2576,2011-07-13,582,Netherlands,P6757,Sports,4,55.9,223.6
2577,2011-05-15,582,Netherlands,P7352,Books,4,51.45,205.8
2577,2011-05-15,582,Netherlands,P2100,Clothing,4,91.07,364.28
2577,2011-05-15,582,Netherlands,P2427,Home,3,93.7,281.1
2578,2011-06-14,583,UK,P8788,Electronics,1,127.41,127.41
2578,2011-06-14,583,UK,P1181,Clothing,5,47.96,239.8
2578,2011-06-14,583,UK,P8445,Sports,3,30.67,92.01
2578,2011-06-14,583,UK,P4869,Sports,-4,27.96,111.84
2578,2011-06-14,583,UK,P8018,Home,4,13.4,53.6
2579,2011-01-18,583,UK,P8277,Electronics,2,67.9,135.8
2579,2011-01-18,583,UK,P5024,Home,4,33.63,134.52
2579,2011-01-18,583,UK,P8209,Clothing,1,14.71,14.71
2580,2011-06-29,583,UK,P2970,Electronics,4,110.04,440.16
2580,2011-06-29,583,UK,P4004,Sports,2,82.17,164.34
2581,2011-04-27,583,UK,P1264,Sports,3,86.63,259.89
2581,2011-04-27,583,UK,P9307,Sports,4,53.48,213.92
2581,2011-04-27,583,UK,P6398,Books,3,47.45,142.35000000000002
2581,2011-04-27,583,UK,P4362,Sports,1,98.01,98.01
2582,2011-06-05,583,UK,P3771,Clothing,3,28.05,84.15
2582,2011-06-05,583,UK,P9252,Sports,5,29.38,146.9
2582,2011-06-05,583,UK,P6159,Books,-4,36.27,145.08
2582,2011-06-05,583,UK,P5959,Home,1,25.55,25.55
2583,2011-02-03,584,UK,P7923,Electronics,3,94.1,282.29999999999995
2583,2011-02-03,584,UK,P8254,Electronics,5,14.36,71.8
2583,2011-02-03,584,UK,P4060,Electronics,4,28.92,115.68
2583,2011-02-03,584,UK,P3668,Electronics,1,60.93,60.93
2584,2011-05-31,584,UK,P3905,Books,2,65.4,130.8
2585,2011-05-14,584,UK,P3617,Electronics,5,72.71,363.54999999999995
2585,2011-05-14,584,UK,P7859,Books,1,46.27,46.27
2585,2011-05-14,584,UK,P4823,Home,2,68.42,136.84
2585,2011-05-14,584,UK,P1099,Books,1,72.83,72.83
2585,2011-05-14,584,UK,P6045,Sports,4,67.43,269.72
2586,2011-06-09,584,UK,P3584,Clothing,4,38.85,155.4
2586,2011-06-09,584,UK,P9774,Electronics,2,83.24,166.48
2586,2011-06-09,584,UK,P4889,Clothing,1,48.44,48.44
2587,2011-07-03,585,UK,P7857,Electronics,1,90.11,90.11
2587,2011-07-03,585,UK,P3943,Books,1,95.29,95.29
2587,2011-07-03,585,UK,P9824,Electronics,5,157.66,788.3
2587,2011-07-03,585,UK,P5234,Books,-2,38.55,77.1
2587,2011-07-03,585,UK,P5449,Sports,5,78.97,394.85
2588,2011-03-21,585,UK,P5019,Sports,3,54.82,164.46
2588,2011-03-21,585,UK,P2234,Electronics,2,125.46,250.92
2588,2011-03-21,585,UK,P8724,Books,5,83.08,415.4
2588,2011-03-21,585,UK,P7175,Sports,1,88.04,88.04
2588,2011-03-21,585,UK,P6631,Home,2,70.57,141.14
2589,2011-07-05,585,UK,P5138,Sports,1,14.23,14.23
2589,2011-07-05,585,UK,P9372,Sports,2,60.97,121.94
2589,2011-07-05,585,UK,P8352,Electronics,-3,213.84,641.52
2589,2011-07-05,585,UK,P3557,Electronics,1,91.62,91.62
2589,2011-07-05,585,UK,P1785,Books,-3,30.58,91.74
2590,2011-06-12,586,UK,P7588,Sports,1,77.75,77.75
2591,2011-03-04,586,UK,P3848,Clothing,5,52.64,263.2
2591,2011-03-04,586,UK,P6345,Home,3,50.21,150.63
2591,2011-03-04,586,UK,P9459,Electronics,1,66.38,66.38
2591,2011-03-04,586,UK,P4012,Sports,5,83.75,418.75
2591,2011-03-04,586,UK,P7864,Books,-3,42.38,127.14000000000001
2592,2011-06-12,586,UK,P7305,Books,5,58.67,293.35
2593,2011-06-28,587,UK,P1542,Books,-2,70.96,141.92
2593,2011-06-28,587,UK,P4933,Sports,2,73.24,146.48
2593,2011-06-28,587,UK,P3870,Sports,1,96.04,96.04
2593,2011-06-28,587,UK,P5334,Books,2,57.82,115.64
2594,2011-05-10,587,UK,P7250,Clothing,3,45.97,137.91
2594,2011-05-10,587,UK,P9551,Clothing,3,95.83,287.49
2594,2011-05-10,587,UK,P1179,Books,-1,67.79,67.79
2595,2011-05-14,587,UK,P7126,Home,2,36.83,73.66
2595,2011-05-14,587,UK,P2474,Clothing,4,21.38,85.52
2596,2011-04-28,588,UK,P5362,Electronics,2,229.3,458.6
2596,2011-04-28,588,UK,P1963,Sports,4,42.6,170.4
2597,2011-05-04,588,UK,P5811,Books,-4,69.44,277.76
2597,2011-05-04,588,UK,P6051,Clothing,4,52.37,209.48
2597,2011-05-04,588,UK,P7961,Electronics,3,103.79,311.37
2597,2011-05-04,588,UK,P9729,Home,5,64.15,320.75
2597,2011-05-04,588,UK,P5561,Books,3,15.46,46.38
2598,2011-08-22,588,UK,P5456,Clothing,4,47.2,188.8
2599,2011-07-10,589,UK,P8401,Electronics,3,171.59,514.77
2599,2011-07-10,589,UK,P5529,Books,2,49.24,98.48
2600,2011-04-05,590,UK,P7606,Clothing,-4,77.38,309.52
2600,2011-04-05,590,UK,P9666,Books,5,84.51,422.55
2601,2011-06-10,590,UK,P6085,Sports,1,79.41,79.41
2601,2011-06-10,590,UK,P3853,Sports,4,13.49,53.96
2601,2011-06-10,590,UK,P4047,Clothing,1,27.47,27.47
2602,2011-07-30,590,UK,P7729,Books,2,58.29,116.58
2602,2011-07-30,590,UK,P7288,Sports,5,94.13,470.65
2602,2011-07-30,590,UK,P8433,Books,-4,85.15,340.6
2602,2011-07-30,590,UK,P4098,Sports,5,85.83,429.15
2602,2011-07-30,590,UK,P3528,Home,4,37.29,149.16
2603,2011-05-24,591,UK,P8822,Clothing,3,12.8,38.400000000000006
2603,2011-05-24,591,UK,P9117,Books,5,95.22,476.1
2604,2011-04-29,591,UK,P5047,Books,1,31.66,31.66
2604,2011-04-29,591,UK,P9573,Home,5,31.6,158.0
2604,2011-04-29,591,UK,P2567,Home,5,17.5,87.5
2605,2011-03-28,591,UK,P2386,Sports,5,93.57,467.84999999999997
2605,2011-03-28,591,UK,P1480,Clothing,2,62.18,124.36
2606,2011-05-15,592,UK,P2103,Books,4,13.49,53.96
2607,2011-05-17,592,UK,P2158,Electronics,3,101.42,304.26
2607,2011-05-17,592,UK,P4344,Clothing,3,84.81,254.43
2608,2011-07-10,592,UK,P9905,Books,3,79.01,237.03000000000003
2608,2011-07-10,592,UK,P9849,Books,-2,41.56,83.12
2608,2011-07-10,592,UK,P7287,Books,3,43.91,131.73
2608,2011-07-10,592,UK,P3218,Home,2,58.02,116.04
2608,2011-07-10,592,UK,P3479,Home,1,10.02,10.02
2609,2011-03-14,592,UK,P4803,Clothing,2,31.71,63.42
2609,2011-03-14,592,UK,P7989,Electronics,5,105.61,528.05
2609,2011-03-14,592,UK,P2676,Books,5,32.54,162.7
2609,2011-03-14,592,UK,P7564,Sports,3,82.53,247.59
2609,2011-03-14,592,UK,P9932,Clothing,5,35.17,175.85000000000002
2610,2011-02-01,593,UK,P1070,Books,5,27.24,136.2
2610,2011-02-01,593,UK,P5030,Electronics,4,55.38,221.52
2610,2011-02-01,593,UK,P7701,Electronics,4,87.91,351.64
2611,2011-06-10,594,UK,P5757,Books,2,42.08,84.16
2611,2011-06-10,594,UK,P6035,Electronics,3,210.79,632.37
2611,2011-06-10,594,UK,P3676,Books,3,59.56,178.68
2612,2011-02-02,594,UK,P7630,Books,5,83.51,417.55
2612,2011-02-02,594,UK,P9031,Electronics,-1,96.36,96.36
2613,2011-07-28,595,Spain,P6728,Electronics,4,256.94,1027.76
2613,2011-07-28,595,Spain,P3938,Electronics,2,139.78,279.56
2614,2011-04-12,596,UK,P9448,Sports,1,23.7,23.7
2614,2011-04-12,596,UK,P1660,Books,2,70.0,140.0
2614,2011-04-12,596,UK,P5815,Clothing,3,35.59,106.77000000000001
2614,2011-04-12,596,UK,P5695,Home,3,62.72,188.16
2614,2011-04-12,596,UK,P5438,Sports,-5,62.81,314.05
2615,2011-05-23,596,UK,P9757,Electronics,4,151.92,607.68
2615,2011-05-23,596,UK,P6164,Books,2,85.25,170.5
2615,2011-05-23,596,UK,P8707,Electronics,1,116.67,116.67
2615,2011-05-23,596,UK,P2168,Books,-3,50.38,151.14000000000001
2616,2011-05-17,596,UK,P4914,Sports,-3,58.39,175.17000000000002
2617,2011-06-30,597,UK,P7283,Home,1,69.73,69.73
2617,2011-06-30,597,UK,P2202,Clothing,-3,80.56,241.68
2617,2011-06-30,597,UK,P6641,Sports,3,45.53,136.59
2617,2011-06-30,597,UK,P2563,Home,5,68.14,340.7
2617,2011-06-30,597,UK,P7429,Home,4,23.55,94.2
2618,2011-08-03,597,UK,P7526,Clothing,5,93.94,469.7
2618,2011-08-03,597,UK,P1044,Electronics,4,139.7,558.8
2618,2011-08-03,597,UK,P5027,Electronics,-3,207.26,621.78
2619,2011-02-16,597,UK,P5526,Home,3,11.83,35.49
2619,2011-02-16,597,UK,P9944,Electronics,2,28.47,56.94
2619,2011-02-16,597,UK,P9841,Clothing,-2,53.84,107.68
2620,2011-04-15,598,UK,P9912,Electronics,2,88.35,176.7
2620,2011-04-15,598,UK,P5566,Sports,4,82.24,328.96
2621,2011-06-17,598,UK,P3483,Books,5,32.23,161.14999999999998
2622,2011-04-18,598,UK,P7260,Home,1,90.97,90.97
2622,2011-04-18,598,UK,P4385,Home,4,91.97,367.88
2622,2011-04-18,598,UK,P7840,Clothing,2,94.9,189.8
2622,2011-04-18,598,UK,P4110,Clothing,-2,56.82,113.64
2622,2011-04-18,598,UK,P1338,Sports,4,70.94,283.76
2623,2011-05-16,598,UK,P9283,Electronics,4,216.81,867.24
2623,2011-05-16,598,UK,P1697,Sports,5,21.79,108.94999999999999
2623,2011-05-16,598,UK,P2924,Sports,-2,64.09,128.18
2623,2011-05-16,598,UK,P5622,Sports,-5,13.09,65.45
2623,2011-05-16,598,UK,P3379,Clothing,-1,54.78,54.78
2624,2011-04-17,598,UK,P6546,Home,5,23.94,119.7
2625,2011-05-06,599,UK,P7607,Clothing,1,48.92,48.92
2625,2011-05-06,599,UK,P3603,Electronics,3,186.52,559.5600000000001
2626,2011-03-02,599,UK,P8706,Home,2,16.7,33.4
2627,2011-07-16,599,UK,P6953,Books,4,55.33,221.32
2628,2011-08-17,600,UK,P4222,Sports,2,26.44,52.88
2629,2011-03-12,600,UK,P2203,Electronics,3,176.93,530.79
2629,2011-03-12,600,UK,P4995,Sports,5,67.37,336.85
2629,2011-03-12,600,UK,P8961,Sports,3,60.1,180.3
2629,2011-03-12,600,UK,P7675,Books,4,76.45,305.8
2630,2011-02-06,601,UK,P7297,Clothing,1,40.2,40.2
2630,2011-02-06,601,UK,P3125,Electronics,5,78.86,394.3
2630,2011-02-06,601,UK,P8346,Home,4,48.95,195.8
2631,2011-02-07,601,UK,P6417,Books,5,53.58,267.9
2631,2011-02-07,601,UK,P7491,Electronics,4,68.33,273.32
2632,2011-05-18,601,UK,P3117,Books,1,11.65,11.65
2632,2011-05-18,601,UK,P8027,Sports,1,68.86,68.86
2633,2011-07-16,602,UK,P1717,Electronics,1,82.73,82.73
2633,2011-07-16,602,UK,P1961,Sports,1,93.09,93.09
2633,2011-07-16,602,UK,P3216,Clothing,1,72.04,72.04
2633,2011-07-16,602,UK,P3589,Electronics,5,89.79,448.95000000000005
2633,2011-07-16,602,UK,P8659,Clothing,4,42.11,168.44
2634,2011-08-24,602,UK,P4058,Home,2,63.32,126.64
2634,2011-08-24,602,UK,P9739,Books,-1,85.2,85.2
2634,2011-08-24,602,UK,P8593,Books,1,13.93,13.93
2634,2011-08-24,602,UK,P6270,Home,4,31.3,125.2
2634,2011-08-24,602,UK,P3245,Home,3,90.08,270.24
2635,2011-03-10,602,UK,P5612,Home,5,10.82,54.1
2635,2011-03-10,602,UK,P2483,Home,3,28.13,84.39
2635,2011-03-10,602,UK,P2978,Electronics,-5,252.01,1260.05
2636,2011-05-26,603,UK,P5636,Sports,2,65.21,130.42
2636,2011-05-26,603,UK,P3570,Home,4,33.55,134.2
2636,2011-05-26,603,UK,P7078,Clothing,5,16.03,80.15
2637,2011-08-02,603,UK,P7224,Electronics,3,70.5,211.5
2637,2011-08-02,603,UK,P7691,Electronics,2,112.73,225.46
2637,2011-08-02,603,UK,P6072,Electronics,4,236.89,947.56
2637,2011-08-02,603,UK,P1171,Sports,-4,47.43,189.72
2638,2011-03-08,604,UK,P6788,Books,1,56.54,56.54
2638,2011-03-08,604,UK,P1445,Electronics,3,242.08,726.24
2638,2011-03-08,604,UK,P1071,Electronics,3,221.85,665.55
2638,2011-03-08,604,UK,P2477,Electronics,4,77.84,311.36
2639,2011-05-16,604,UK,P6682,Electronics,3,200.05,600.1500000000001
2639,2011-05-16,604,UK,P7118,Sports,4,61.47,245.88
2639,2011-05-16,604,UK,P2229,Clothing,2,91.67,183.34
2639,2011-05-16,604,UK,P6039,Clothing,2,21.02,42.04
2640,2011-05-21,604,UK,P5328,Home,1,58.06,58.06
2640,2011-05-21,604,UK,P6240,Home,-2,89.15,178.3
2640,2011-05-21,604,UK,P8540,Books,-5,46.9,234.5
2640,2011-05-21,604,UK,P2309,Electronics,5,158.99,794.95
2640,2011-05-21,604,UK,P8122,Sports,5,16.34,81.7
2641,2011-04-14,604,UK,P7362,Sports,2,35.03,70.06
2641,2011-04-14,604,UK,P6280,Electronics,5,128.28,641.4
2641,2011-04-14,604,UK,P8536,Sports,4,95.06,380.24
2641,2011-04-14,604,UK,P7131,Books,5,35.44,177.2
2642,2011-03-29,605,UK,P2453,Books,4,53.78,215.12
2642,2011-03-29,605,UK,P1097,Sports,3,76.47,229.41
2643,2011-07-24,605,UK,P6896,Sports,2,88.02,176.04
2644,2011-05-31,605,UK,P3353,Clothing,2,66.36,132.72
2644,2011-05-31,605,UK,P3183,Sports,4,70.21,280.84
2644,2011-05-31,605,UK,P7633,Clothing,5,21.37,106.85000000000001
2644,2011-05-31,605,UK,P3185,Home,-3,95.12,285.36
2645,2011-05-30,606,UK,P4061,Books,5,79.72,398.6
2645,2011-05-30,606,UK,P4879,Home,2,33.83,67.66
2645,2011-05-30,606,UK,P9764,Sports,2,94.02,188.04
2645,2011-05-30,606,UK,P4904,Home,-2,74.8,149.6
2646,2011-08-12,606,UK,P1002,Electronics,-5,211.99,1059.95
2646,2011-08-12,606,UK,P4734,Electronics,4,107.72,430.88
2647,2011-04-03,606,UK,P9104,Clothing,2,49.87,99.74
2647,2011-04-03,606,UK,P3446,Electronics,5,185.47,927.35
2647,2011-04-03,606,UK,P8917,Sports,1,79.3,79.3
2648,2011-02-01,607,UK,P7373,Home,3,96.61,289.83
2648,2011-02-01,607,UK,P2137,Electronics,4,90.12,360.48
2648,2011-02-01,607,UK,P3036,Clothing,5,34.33,171.64999999999998
2649,2011-01-18,607,UK,P4497,Books,3,84.05,252.14999999999998
2650,2011-07-02,607,UK,P3466,Clothing,4,56.65,226.6
2650,2011-07-02,607,UK,P8649,Clothing,4,51.56,206.24
2651,2011-06-16,608,UK,P5894,Electronics,4,145.13,580.52
2651,2011-06-16,608,UK,P8257,Books,1,66.63,66.63
2651,2011-06-16,608,UK,P1857,Electronics,2,201.37,402.74
2651,2011-06-16,608,UK,P6489,Clothing,4,74.0,296.0
2651,2011-06-16,608,UK,P9248,Sports,3,14.68,44.04
2652,2011-05-18,608,UK,P1615,Home,1,87.38,87.38
2652,2011-05-18,608,UK,P3167,Books,3,51.24,153.72
2653,2011-07-06,608,UK,P7010,Electronics,4,116.17,464.68
2653,2011-07-06,608,UK,P7885,Sports,2,31.76,63.52
2653,2011-07-06,608,UK,P1039,Clothing,3,53.47,160.41
2654,2011-03-12,609,UK,P6846,Books,2,89.81,179.62
2654,2011-03-12,609,UK,P2162,Books,3,44.05,132.14999999999998
2655,2011-05-13,609,UK,P8957,Books,3,77.48,232.44
2655,2011-05-13,609,UK,P4564,Sports,2,18.71,37.42
2655,2011-05-13,609,UK,P9874,Sports,5,52.85,264.25
2655,2011-05-13,609,UK,P5221,Home,5,99.25,496.25
2655,2011-05-13,609,UK,P6160,Sports,5,79.34,396.70000000000005
2656,2011-03-30,610,UK,P8151,Clothing,2,28.95,57.9
2656,2011-03-30,610,UK,P4644,Home,2,55.13,110.26
2656,2011-03-30,610,UK,P2661,Sports,3,31.03,93.09
2656,2011-03-30,610,UK,P9979,Clothing,1,46.86,46.86
2656,2011-03-30,610,UK,P2222,Sports,5,80.21,401.04999999999995
2657,2011-07-05,610,UK,P6561,Home,5,79.41,397.04999999999995
2658,2011-03-16,610,UK,P3989,Electronics,1,109.48,109.48
2658,2011-03-16,610,UK,P3676,Books,4,93.0,372.0
2658,2011-03-16,610,UK,P9700,Clothing,2,63.33,126.66
2659,2011-07-03,611,UK,P8554,Clothing,2,44.19,88.38
2659,2011-07-03,611,UK,P9411,Sports,-4,55.17,220.68
2659,2011-07-03,611,UK,P3109,Sports,5,64.46,322.29999999999995
2660,2011-04-19,611,UK,P9956,Books,1,60.39,60.39
2660,2011-04-19,611,UK,P1810,Home,1,53.78,53.78
2660,2011-04-19,611,UK,P4275,Books,1,55.44,55.44
2660,2011-04-19,611,UK,P7566,Home,5,25.88,129.4
2660,2011-04-19,611,UK,P9789,Home,4,83.15,332.6
2661,2011-05-06,611,UK,P8271,Electronics,3,170.64,511.91999999999996
2661,2011-05-06,611,UK,P7337,Sports,3,21.8,65.4
2661,2011-05-06,611,UK,P1060,Clothing,5,78.95,394.75
2661,2011-05-06,611,UK,P7471,Sports,4,93.92,375.68
2662,2011-01-24,612,Germany,P7835,Electronics,5,95.26,476.3
2662,2011-01-24,612,Germany,P1121,Electronics,4,43.21,172.84
2662,2011-01-24,612,Germany,P6220,Electronics,4,22.2,88.8
2662,2011-01-24,612,Germany,P5551,Books,5,56.66,283.29999999999995
2662,2011-01-24,612,Germany,P9564,Home,4,20.13,80.52
2663,2011-05-24,613,UK,P3820,Home,1,94.06,94.06
2663,2011-05-24,613,UK,P1093,Home,4,26.52,106.08
2663,2011-05-24,613,UK,P8313,Electronics,1,114.29,114.29
2663,2011-05-24,613,UK,P7798,Home,5,46.6,233.0
2664,2011-07-07,613,UK,P7794,Home,1,44.48,44.48
2664,2011-07-07,613,UK,P2745,Books,3,81.52,244.56
2665,2011-03-11,614,UK,P5851,Sports,5,34.05,170.25
2665,2011-03-11,614,UK,P4304,Electronics,2,164.28,328.56
2665,2011-03-11,614,UK,P9755,Clothing,5,23.27,116.35
2665,2011-03-11,614,UK,P4823,Books,1,65.05,65.05
2665,2011-03-11,614,UK,P2040,Home,4,60.92,243.68
2666,2011-06-17,614,UK,P5887,Clothing,4,74.32,297.28
2667,2011-05-01,614,UK,P1995,Clothing,5,94.39,471.95
